,year,month,day,hour,Number of rides,normlzed
6987,2015,10,19,3,1887,-1.9922983832487664
6988,2015,10,19,4,2337,-1.9316912961594488
6989,2015,10,19,5,4256,-1.6732357403274476
6990,2015,10,19,6,10916,-0.7762508514055468
6991,2015,10,19,7,18070,0.18726715089884932
6992,2015,10,19,8,20800,0.5549501459073762
6993,2015,10,19,9,19551,0.3867318086305813
6994,2015,10,19,10,17575,0.12059935510059994
6995,2015,10,19,11,17278,0.08059867762165031
6996,2015,10,19,12,17701,0.13756933948560887
6997,2015,10,19,13,17512,0.11211436290809547
6998,2015,10,19,14,19124,0.32922241710360656
6999,2015,10,19,15,19067,0.32154551940562637
7000,2015,10,19,16,17364,0.09218136537649767
7001,2015,10,19,17,20889,0.5669368809094857
7002,2015,10,19,18,24495,1.052601672118551
7003,2015,10,19,19,24951,1.1140168537023927
7004,2015,10,19,20,22976,0.8480190825881654
7005,2015,10,19,21,22330,0.7610142420110562
7006,2015,10,19,22,19058,0.32033337766384
7007,2015,10,19,23,13851,-0.3809579611674419
7008,2015,10,20,0,8041,-1.1634627966984095
7009,2015,10,20,1,4587,-1.6286558607128607
7010,2015,10,20,2,2851,-1.8624645344618727
7011,2015,10,20,3,1966,-1.9816584724041972
7012,2015,10,20,4,1966,-1.9816584724041972
7013,2015,10,20,5,3842,-1.7289942604496198
7014,2015,10,20,6,10418,-0.8433226944510583
7015,2015,10,20,7,18970,0.30848132507748455
7016,2015,10,20,8,21562,0.657578146711954
7017,2015,10,20,9,20135,0.46538633943094015
7018,2015,10,20,10,17952,0.1713746258398727
7019,2015,10,20,11,17878,0.1614081270740738
7020,2015,10,20,12,18046,0.18403477292075238
7021,2015,10,20,13,17685,0.13541442083354424
7022,2015,10,20,14,19214,0.3413438345214701
7023,2015,10,20,15,18742,0.2777737342855636
7024,2015,10,20,16,16323,-0.04802302942345709
7025,2015,10,20,17,20479,0.5117170904503296
7026,2015,10,20,18,24714,1.0820971211686854
7027,2015,10,20,19,25756,1.2224361983843943
7028,2015,10,20,20,24632,1.0710531630768543
7029,2015,10,20,21,23755,0.9529366844605619
7030,2015,10,20,22,21289,0.6208098472111013
7031,2015,10,20,23,17001,0.043291648457781454
7032,2015,10,21,0,10101,-0.8860170202450888
7033,2015,10,21,1,5856,-1.457743875120985
7034,2015,10,21,2,3710,-1.746772339329153
7035,2015,10,21,3,2406,-1.9223982094724201
7036,2015,10,21,4,2468,-1.9140478996956696
7037,2015,10,21,5,4015,-1.705694202524171
7038,2015,10,21,6,10478,-0.835241749505816
7039,2015,10,21,7,18238,0.20989379674552788
7040,2015,10,21,8,20673,0.5378454791066133
7041,2015,10,21,9,19406,0.3672028583462456
7042,2015,10,21,10,18448,0.23817710405387613
7043,2015,10,21,11,18548,0.25164534562928004
7044,2015,10,21,12,18701,0.272251755239648
7045,2015,10,21,13,18452,0.23871583371689228
7046,2015,10,21,14,19555,0.3872705382935975
7047,2015,10,21,15,18532,0.2494904269772154
7048,2015,10,21,16,15783,-0.12075153393063824
7049,2015,10,21,17,20646,0.5342090538812542
7050,2015,10,21,18,24885,1.1051278142626262
7051,2015,10,21,19,26432,1.3134815114341247
7052,2015,10,21,20,25360,1.1691019617457947
7053,2015,10,21,21,24986,1.118730738253784
7054,2015,10,21,22,23291,0.8904440435506877
7055,2015,10,21,23,18786,0.28369976057874136
7056,2015,10,22,0,12721,-0.5331490909695061
7057,2015,10,22,1,7059,-1.2957209289688758
7058,2015,10,22,2,4454,-1.646568622008148
7059,2015,10,22,3,2921,-1.8530367653590898
7060,2015,10,22,4,2668,-1.8871114165448617
7061,2015,10,22,5,3923,-1.7180849847735427
7062,2015,10,22,6,10903,-0.7780017228103493
7063,2015,10,22,7,19669,0.4026243336895579
7064,2015,10,22,8,22178,0.7405425148164422
7065,2015,10,22,9,20691,0.5402697625901859
7066,2015,10,22,10,18785,0.2835650781629873
7067,2015,10,22,11,18524,0.2484129676511831
7068,2015,10,22,12,19085,0.3239698028891991
7069,2015,10,22,13,19285,0.3509062860400069
7070,2015,10,22,14,20448,0.5075419355619544
7071,2015,10,22,15,19393,0.3654519869414431
7072,2015,10,22,16,16324,-0.04788834700770305
7073,2015,10,22,17,21143,0.6011462145110117
7074,2015,10,22,18,25606,1.2022338360212883
7075,2015,10,22,19,26253,1.2893733590141516
7076,2015,10,22,20,25878,1.238867453106387
7077,2015,10,22,21,26155,1.2761744822702559
7078,2015,10,22,22,24733,1.0846560870680122
7079,2015,10,22,23,21893,0.702158026326541
7080,2015,10,23,0,16869,0.02551356957824829
7081,2015,10,23,1,11045,-0.7588768197732757
7082,2015,10,23,2,7071,-1.2941047399798273
7083,2015,10,23,3,4626,-1.6234032464984531
7084,2015,10,23,4,3839,-1.729398307696882
7085,2015,10,23,5,4564,-1.6317535562752035
7086,2015,10,23,6,10643,-0.8130191509063995
7087,2015,10,23,7,19355,0.36033405514278966
7088,2015,10,23,8,21717,0.6784539211538301
7089,2015,10,23,9,20477,0.5114477256188216
7090,2015,10,23,10,19101,0.3261247215412637
7091,2015,10,23,11,19151,0.3328588423289656
7092,2015,10,23,12,19192,0.33838082137488124
7093,2015,10,23,13,18354,0.22551695697299642
7094,2015,10,23,14,20129,0.4645782449364159
7095,2015,10,23,15,18281,0.21568514062295158
7096,2015,10,23,16,15772,-0.12223304050393266
7097,2015,10,23,17,20349,0.49420837640230453
7098,2015,10,23,18,25055,1.1280238249408128
7099,2015,10,23,19,27757,1.4919357123082266
7100,2015,10,23,20,26421,1.3120000048608302
7101,2015,10,23,21,26053,1.262436875863344
7102,2015,10,23,22,26773,1.359408215206252
7103,2015,10,23,23,26081,1.266207983504457
7104,2015,10,24,0,23682,0.9431048681105171
7105,2015,10,24,1,20618,0.5304379462401411
7106,2015,10,24,2,17714,0.13932021089041138
7107,2015,10,24,3,12881,-0.5115999044488598
7108,2015,10,24,4,7672,-1.2131606081116497
7109,2015,10,24,5,3907,-1.7202399034256073
7110,2015,10,24,6,4914,-1.5846147107612898
7111,2015,10,24,7,8234,-1.13746909045788
7112,2015,10,24,8,12201,-0.6031839471616065
7113,2015,10,24,9,16740,0.008139537945977236
7114,2015,10,24,10,20185,0.4721204602186421
7115,2015,10,24,11,21005,0.5825600411369543
7116,2015,10,24,12,22437,0.7754252604967383
7117,2015,10,24,13,22129,0.7339430764444943
7118,2015,10,24,14,21498,0.6489584721036955
7119,2015,10,24,15,20645,0.5340743714655002
7120,2015,10,24,16,17834,0.15548210078089608
7121,2015,10,24,17,20275,0.48424187763650567
7122,2015,10,24,18,23305,0.8923295973712443
7123,2015,10,24,19,25125,1.1374515940435956
7124,2015,10,24,20,22209,0.7447176697048173
7125,2015,10,24,21,21668,0.6718544827818822
7126,2015,10,24,22,24176,1.0096379814930123
7127,2015,10,24,23,25190,1.1462059510676081
7128,2015,10,25,0,24678,1.07724855420154
7129,2015,10,25,1,21849,0.6962320000333633
7130,2015,10,25,2,18575,0.2552817708546391
7131,2015,10,25,3,13906,-0.37355042830096974
7132,2015,10,25,4,8956,-1.0402283862834636
7133,2015,10,25,5,4080,-1.6969398455001585
7134,2015,10,25,6,4184,-1.6829328742617384
7135,2015,10,25,7,5971,-1.4422553973092704
7136,2015,10,25,8,9418,-0.9780051102050975
7137,2015,10,25,9,13390,-0.44304655483005395
7138,2015,10,25,10,17571,0.12006062543758378
7139,2015,10,25,11,20148,0.46713721083574267
7140,2015,10,25,12,21795,0.6889591495826451
7141,2015,10,25,13,20996,0.5813478993951678
7142,2015,10,25,14,21103,0.5957589178808501
7143,2015,10,25,15,19800,0.42026773015333707
7144,2015,10,25,16,19545,0.3859237141360571
7145,2015,10,25,17,20343,0.4934002819077803
7146,2015,10,25,18,21751,0.6830331232894674
7147,2015,10,25,19,20368,0.4967673423016313
7148,2015,10,25,20,18014,0.17972493561662312
7149,2015,10,25,21,17418,0.09945421582721578
7150,2015,10,25,22,14909,-0.23846396529966846
7151,2015,10,25,23,11569,-0.6883032339181593
7152,2015,10,26,0,7115,-1.2881787136866496
7153,2015,10,26,1,4147,-1.6879161236446378
7154,2015,10,26,2,2681,-1.8853605451400592
7155,2015,10,26,3,1963,-1.9820625196514594
7156,2015,10,26,4,2348,-1.9302097895861543
7157,2015,10,26,5,4417,-1.6515518713910473
7158,2015,10,26,6,10419,-0.8431880120353042
7159,2015,10,26,7,17572,0.12019530785333782
7160,2015,10,26,8,19597,0.39292719975526713
7161,2015,10,26,9,18691,0.2709049310821076
7162,2015,10,26,10,17129,0.06053099767429847
7163,2015,10,26,11,16655,-0.0033084673931160916
7164,2015,10,26,12,17534,0.11507737605468432
7165,2015,10,26,13,17216,0.07224836784489988
7166,2015,10,26,14,18679,0.26928874209305914
7167,2015,10,26,15,18651,0.26551763445194604
7168,2015,10,26,16,16907,0.030631501376901776
7169,2015,10,26,17,20100,0.4606724548795488
7170,2015,10,26,18,24391,1.0385947008801308
7171,2015,10,26,19,24552,1.0602785698165311
7172,2015,10,26,20,22879,0.8349548882600236
7173,2015,10,26,21,21339,0.6275439679988033
7174,2015,10,26,22,18816,0.28774023305136254
7175,2015,10,26,23,13116,-0.4799495367466607
7176,2015,10,27,0,7969,-1.1731599306327003
7177,2015,10,27,1,4614,-1.6250194354875016
7178,2015,10,27,2,2978,-1.8453598676611096
7179,2015,10,27,3,1969,-1.981254425156935
7180,2015,10,27,4,2130,-1.9595705562205348
7181,2015,10,27,5,3843,-1.7288595780338658
7182,2015,10,27,6,10552,-0.8252752507400171
7183,2015,10,27,7,18744,0.2780430991170717
7184,2015,10,27,8,21538,0.6543457687338571
7185,2015,10,27,9,20039,0.45245682751855243
7186,2015,10,27,10,18054,0.1851122322467847
7187,2015,10,27,11,17667,0.13299013734997153
7188,2015,10,27,12,18292,0.217166647196246
7189,2015,10,27,13,18200,0.20477586494687441
7190,2015,10,27,14,19768,0.4159578928492078
7191,2015,10,27,15,19059,0.32046806007959405
7192,2015,10,27,16,16233,-0.060144446841320615
7193,2015,10,27,17,20894,0.5676102929882559
7194,2015,10,27,18,24725,1.0835786277419799
7195,2015,10,27,19,25909,1.2430426079947623
7196,2015,10,27,20,25165,1.1428388906737572
7197,2015,10,27,21,24753,1.087349735383093
7198,2015,10,27,22,22275,0.7536067091445839
7199,2015,10,27,23,16385,-0.03967271964670666
7200,2015,10,28,0,10696,-0.8058809828714354
7201,2015,10,28,1,8132,-1.1512066968647918
7202,2015,10,28,2,3907,-1.7202399034256073
7203,2015,10,28,3,2496,-1.9102767920545565
7204,2015,10,28,4,2432,-1.918896466662815
7205,2015,10,28,5,3985,-1.709734674996792
7206,2015,10,28,6,10527,-0.828642311133868
7207,2015,10,28,7,19087,0.32423916772070716
7208,2015,10,28,8,22438,0.7755599429124923
7209,2015,10,28,9,21038,0.5870045608568375
7210,2015,10,28,10,20406,0.5018852741002848
7211,2015,10,28,11,19458,0.37420634396545566
7212,2015,10,28,12,20320,0.49030258634543744
7213,2015,10,28,13,19093,0.3250472622152314
7214,2015,10,28,14,19416,0.368549682503786
7215,2015,10,28,15,17762,0.14578496684660525
7216,2015,10,28,16,14910,-0.23832928288391442
7217,2015,10,28,17,18581,0.25608986534916334
7218,2015,10,28,18,21109,0.5965670123753744
7219,2015,10,28,19,23170,0.874147471244449
7220,2015,10,28,20,23827,0.9626338183948527
7221,2015,10,28,21,23938,0.977583566543551
7222,2015,10,28,22,22487,0.7821593812844403
7223,2015,10,28,23,17724,0.14066703504795178
7224,2015,10,29,0,11404,-0.7105258325175757
7225,2015,10,29,1,7388,-1.251410414185797
7226,2015,10,29,2,4523,-1.637275535321119
7227,2015,10,29,3,2500,-1.9097380623915403
7228,2015,10,29,4,2419,-1.9206473380676174
7229,2015,10,29,5,3966,-1.712293640896119
7230,2015,10,29,6,10841,-0.7863520325870997
7231,2015,10,29,7,19629,0.39723703705939634
7232,2015,10,29,8,22073,0.7264008611622681
7233,2015,10,29,9,20374,0.4975754367961555
7234,2015,10,29,10,18941,0.3045755350206174
7235,2015,10,29,11,18816,0.28774023305136254
7236,2015,10,29,12,19641,0.3988532260484448
7237,2015,10,29,13,18896,0.29851482631168563
7238,2015,10,29,14,20176,0.47090831847685577
7239,2015,10,29,15,18832,0.28989515170342717
7240,2015,10,29,16,15444,-0.1664088728712575
7241,2015,10,29,17,19834,0.4248469322889744
7242,2015,10,29,18,23985,0.983913640083991
7243,2015,10,29,19,25260,1.1556337201703908
7244,2015,10,29,20,25234,1.1521319773607859
7245,2015,10,29,21,26051,1.2621675110318358
7246,2015,10,29,22,25298,1.1607516519690444
7247,2015,10,29,23,22145,0.7360979950965588
7248,2015,10,30,0,17160,0.06470615256267369
7249,2015,10,30,1,11536,-0.6927477536380425
7250,2015,10,30,2,7767,-1.2003657786150161
7251,2015,10,30,3,5175,-1.5494626002494856
7252,2015,10,30,4,4025,-1.7043473783666305
7253,2015,10,30,5,4481,-1.6429321967827888
7254,2015,10,30,6,10950,-0.7716716492699095
7255,2015,10,30,7,19181,0.3368993148015868
7256,2015,10,30,8,21866,0.698521601101182
7257,2015,10,30,9,20976,0.5786542510800871
7258,2015,10,30,10,19342,0.35858318373798714
7259,2015,10,30,11,19028,0.31629290519121883
7260,2015,10,30,12,18937,0.30403680535760125
7261,2015,10,30,13,18237,0.20975911432977384
7262,2015,10,30,14,19834,0.4248469322889744
7263,2015,10,30,15,18367,0.22726782837779894
7264,2015,10,30,16,15597,-0.14580246326088953
7265,2015,10,30,17,20228,0.4779118040960658
7266,2015,10,30,18,25236,1.1524013421922938
7267,2015,10,30,19,27458,1.4516656699977688
7268,2015,10,30,20,26424,1.3124040521080924
7269,2015,10,30,21,25384,1.1723343397238917
7270,2015,10,30,22,25818,1.2307865081611447
7271,2015,10,30,23,25778,1.225399211530983
7272,2015,10,31,0,23712,0.9471453405831383
7273,2015,10,31,1,21394,0.6349515008652755
7274,2015,10,31,2,19394,0.36558666935719714
7275,2015,10,31,3,14944,-0.23375008074827708
7276,2015,10,31,4,9483,-0.9692507531810849
7277,2015,10,31,5,4404,-1.6533027427958498
7278,2015,10,31,6,4837,-1.5949852567743508
7279,2015,10,31,7,7523,-1.2332282880590018
7280,2015,10,31,8,10704,-0.8048035235454031
7281,2015,10,31,9,15346,-0.17960774961515336
7282,2015,10,31,10,18233,0.20922038466675769
7283,2015,10,31,11,20772,0.5511790382662631
7284,2015,10,31,12,21294,0.6214832592898716
7285,2015,10,31,13,22019,0.71912801071155
7286,2015,10,31,14,21471,0.6453220468783365
7287,2015,10,31,15,21688,0.674548131096963
7288,2015,10,31,16,19754,0.41407233902865126
7289,2015,10,31,17,22089,0.7285557798143327
7290,2015,10,31,18,24197,1.0124663122238473
7291,2015,10,31,19,24527,1.0569115094226802
7292,2015,10,31,20,22933,0.8422277387107417
7293,2015,10,31,21,23008,0.8523289198922946
7294,2015,10,31,22,23614,0.9339464638392424
7295,2015,10,31,23,24242,1.018527020932779
7296,2015,11,1,0,24162,1.0077524276724559
7297,2015,11,1,1,45853,3.929148707793319
7298,2015,11,1,2,19443,0.37218610772914507
7299,2015,11,1,3,15278,-0.188766153886428
7300,2015,11,1,4,9799,-0.9266911098028086
7301,2015,11,1,5,6846,-1.3244082835244861
7302,2015,11,1,6,6138,-1.4197634338783458
7303,2015,11,1,7,6443,-1.3786852970733638
7304,2015,11,1,8,7858,-1.1881096787813985
7305,2015,11,1,9,11383,-0.7133541632484105
7306,2015,11,1,10,15160,-0.20465867894540463
7307,2015,11,1,11,17370,0.0929894598710219
7308,2015,11,1,12,19103,0.3263940863727718
7309,2015,11,1,13,18790,0.2842384902417575
7310,2015,11,1,14,18603,0.2590528784957522
7311,2015,11,1,15,17811,0.15238440521855318
7312,2015,11,1,16,16836,0.021069049858364997
7313,2015,11,1,17,17385,0.0950096961073325
7314,2015,11,1,18,19407,0.36733754076199965
7315,2015,11,1,19,19115,0.32801027536182026
7316,2015,11,1,20,16849,0.022819921263167505
7317,2015,11,1,21,15743,-0.1261388305607998
7318,2015,11,1,22,13392,-0.4427771899985459
7319,2015,11,1,23,11338,-0.7194148719573423
7320,2015,11,2,0,7665,-1.214103385021928
7321,2015,11,2,1,5077,-1.5626614769933815
7322,2015,11,2,2,2643,-1.8904784769387128
7323,2015,11,2,3,1919,-1.9879885459446371
7324,2015,11,2,4,2559,-1.901791799862052
7325,2015,11,2,5,4625,-1.6235379289142071
7326,2015,11,2,6,11176,-0.7412334233094966
7327,2015,11,2,7,17674,0.1339329142602498
7328,2015,11,2,8,19048,0.3189865535062996
7329,2015,11,2,9,18100,0.19130762337147048
7330,2015,11,2,10,16813,0.017971354296022094
7331,2015,11,2,11,16864,0.024840157499478092
7332,2015,11,2,12,17212,0.07170963818188372
7333,2015,11,2,13,17578,0.12100340234786205
7334,2015,11,2,14,18756,0.2796592881061202
7335,2015,11,2,15,18340,0.22363140315243987
7336,2015,11,2,16,16045,-0.08546474100307998
7337,2015,11,2,17,19285,0.3509062860400069
7338,2015,11,2,18,22971,0.8473456705093952
7339,2015,11,2,19,21975,0.7132019844183722
7340,2015,11,2,20,20813,0.5567010173121787
7341,2015,11,2,21,20156,0.468214670161775
7342,2015,11,2,22,18035,0.18255326634745794
7343,2015,11,2,23,13231,-0.46446105893494616
7344,2015,11,3,0,8289,-1.1300615575914077
7345,2015,11,3,1,4729,-1.609530957675787
7346,2015,11,3,2,3011,-1.8409153479412264
7347,2015,11,3,3,2046,-1.970883879143874
7348,2015,11,3,4,2395,-1.9238797160457144
7349,2015,11,3,5,4148,-1.6877814412288838
7350,2015,11,3,6,10542,-0.8266220748975575
7351,2015,11,3,7,17459,0.1049761948731314
7352,2015,11,3,8,19416,0.368549682503786
7353,2015,11,3,9,17924,0.1676035181987596
7354,2015,11,3,10,16998,0.042887601210519335
7355,2015,11,3,11,17198,0.06982408436132717
7356,2015,11,3,12,17858,0.158714478758993
7357,2015,11,3,13,17489,0.10901666734575256
7358,2015,11,3,14,19208,0.34053574002694587
7359,2015,11,3,15,18401,0.23184703051343628
7360,2015,11,3,16,16130,-0.07401673566398664
7361,2015,11,3,17,19629,0.39723703705939634
7362,2015,11,3,18,24381,1.0372478767225903
7363,2015,11,3,19,23965,0.9812199917689102
7364,2015,11,3,20,23068,0.860409864837537
7365,2015,11,3,21,24009,0.9871460180620879
7366,2015,11,3,22,21543,0.6550191808126273
7367,2015,11,3,23,15163,-0.2042546316981425
7368,2015,11,4,0,9183,-1.0096554779072966
7369,2015,11,4,1,5343,-1.526835954402807
7370,2015,11,4,2,3480,-1.777749294952582
7371,2015,11,4,3,2323,-1.9335768499800052
7372,2015,11,4,4,2382,-1.925630587450517
7373,2015,11,4,5,3892,-1.722260139661918
7374,2015,11,4,6,10915,-0.7763855338213008
7375,2015,11,4,7,19178,0.3364952675543247
7376,2015,11,4,8,20949,0.575017825854728
7377,2015,11,4,9,19391,0.365182622109935
7378,2015,11,4,10,17876,0.1611387622425657
7379,2015,11,4,11,18094,0.19049952887694627
7380,2015,11,4,12,18355,0.22565163938875046
7381,2015,11,4,13,18118,0.19373190685504318
7382,2015,11,4,14,19302,0.35319588710782557
7383,2015,11,4,15,18239,0.21002847916128192
7384,2015,11,4,16,15480,-0.1615603059041121
7385,2015,11,4,17,19748,0.413264244534127
7386,2015,11,4,18,24501,1.053409766613075
7387,2015,11,4,19,24902,1.1074174153304448
7388,2015,11,4,20,25202,1.1478221400566566
7389,2015,11,4,21,25742,1.2205506445638377
7390,2015,11,4,22,23286,0.8897706314719176
7391,2015,11,4,23,18208,0.20585332427290673
7392,2015,11,5,0,11458,-0.7032529820668576
7393,2015,11,5,1,6807,-1.3296608977388937
7394,2015,11,5,2,4270,-1.671350186506891
7395,2015,11,5,3,2686,-1.884687133061289
7396,2015,11,5,4,2654,-1.8889969703654184
7397,2015,11,5,5,4146,-1.6880508060603918
7398,2015,11,5,6,11221,-0.7351727146005649
7399,2015,11,5,7,18916,0.3012084746267664
7400,2015,11,5,8,20720,0.5441755526470531
7401,2015,11,5,9,20193,0.47319791954467444
7402,2015,11,5,10,18882,0.2966292724911291
7403,2015,11,5,11,19849,0.42686716852528495
7404,2015,11,5,12,19175,0.33609122030706257
7405,2015,11,5,13,19253,0.34659644873587764
7406,2015,11,5,14,20538,0.5196633529798179
7407,2015,11,5,15,19443,0.37218610772914507
7408,2015,11,5,16,15892,-0.10607115061344796
7409,2015,11,5,17,19392,0.36531730452568906
7410,2015,11,5,18,24328,1.0301097086876263
7411,2015,11,5,19,24585,1.0647230895364144
7412,2015,11,5,20,25375,1.1711221979821054
7413,2015,11,5,21,26176,1.2790028130010906
7414,2015,11,5,22,24611,1.0682248323460195
7415,2015,11,5,23,21611,0.664177585083902
7416,2015,11,6,0,15603,-0.1449943687663653
7417,2015,11,6,1,10102,-0.8858823378293347
7418,2015,11,6,2,6360,-1.3898639375809492
7419,2015,11,6,3,4342,-1.6616530525726003
7420,2015,11,6,4,3626,-1.7580856622524923
7421,2015,11,6,5,4422,-1.6508784593122772
7422,2015,11,6,6,10878,-0.7813687832042003
7423,2015,11,6,7,19051,0.31939060075356174
7424,2015,11,6,8,21030,0.5859271015308052
7425,2015,11,6,9,20115,0.46269269111585937
7426,2015,11,6,10,18361,0.2264597338832747
7427,2015,11,6,11,18833,0.2900298341191812
7428,2015,11,6,12,19403,0.3667988110989835
7429,2015,11,6,13,19166,0.3348790785652762
7430,2015,11,6,14,20270,0.48356846555773547
7431,2015,11,6,15,18756,0.2796592881061202
7432,2015,11,6,16,15961,-0.09677806392641927
7433,2015,11,6,17,20683,0.5391923032641537
7434,2015,11,6,18,25387,1.1727383869711538
7435,2015,11,6,19,27340,1.4357731449387923
7436,2015,11,6,20,24140,1.004789414525867
7437,2015,11,6,21,24163,1.0078871100882099
7438,2015,11,6,22,26159,1.276713211933272
7439,2015,11,6,23,25137,1.139067783032644
7440,2015,11,7,0,22674,0.8073449930304456
7441,2015,11,7,1,20085,0.45865221864323824
7442,2015,11,7,2,16541,-0.018662262789076556
7443,2015,11,7,3,12432,-0.5720723091224235
7444,2015,11,7,4,7814,-1.1940357050745762
7445,2015,11,7,5,3984,-1.7098693574125463
7446,2015,11,7,6,4866,-1.5910794667174837
7447,2015,11,7,7,7853,-1.1887830908601686
7448,2015,11,7,8,12017,-0.6279655116603498
7449,2015,11,7,9,16166,-0.06916816869684124
7450,2015,11,7,10,18622,0.26161184439507895
7451,2015,11,7,11,21052,0.588890114677394
7452,2015,11,7,12,22563,0.7923952448817473
7453,2015,11,7,13,22945,0.8438439276997902
7454,2015,11,7,14,21852,0.6966360472806254
7455,2015,11,7,15,22088,0.7284210973985786
7456,2015,11,7,16,19033,0.31696631726998903
7457,2015,11,7,17,21781,0.6870735957620886
7458,2015,11,7,18,25749,1.221493421474116
7459,2015,11,7,19,26673,1.3459399736308482
7460,2015,11,7,20,22376,0.7672096331357419
7461,2015,11,7,21,22438,0.7755599429124923
7462,2015,11,7,22,25666,1.2103147809665307
7463,2015,11,7,23,26663,1.3445931494733079
7464,2015,11,8,0,25304,1.1615597464635685
7465,2015,11,8,1,22904,0.8383219486538745
7466,2015,11,8,2,19091,0.3247778973837233
7467,2015,11,8,3,14214,-0.33206824424872566
7468,2015,11,8,4,8951,-1.0409017983622337
7469,2015,11,8,5,3973,-1.7113508639858406
7470,2015,11,8,6,4146,-1.6880508060603918
7471,2015,11,8,7,5912,-1.4502016598387588
7472,2015,11,8,8,9397,-0.9808334409359323
7473,2015,11,8,9,14016,-0.3587353625680254
7474,2015,11,8,10,18337,0.22322735590517778
7475,2015,11,8,11,20501,0.5146801035969185
7476,2015,11,8,12,22068,0.7257274490834978
7477,2015,11,8,13,21560,0.657308781880446
7478,2015,11,8,14,21847,0.6959626352018552
7479,2015,11,8,15,20918,0.5708426709663529
7480,2015,11,8,16,19737,0.4117827379608326
7481,2015,11,8,17,20668,0.537172067027843
7482,2015,11,8,18,21088,0.5937386816445395
7483,2015,11,8,19,19664,0.4019509216107877
7484,2015,11,8,20,17172,0.06632234155172215
7485,2015,11,8,21,16167,-0.0690334862810872
7486,2015,11,8,22,14182,-0.3363780815528549
7487,2015,11,8,23,10592,-0.8198879541098555
7488,2015,11,9,0,6954,-1.3098625826230499
7489,2015,11,9,1,4253,-1.6736397875747098
7490,2015,11,9,2,2557,-1.9020611646935601
7491,2015,11,9,3,1869,-1.994722666732339
7492,2015,11,9,4,2349,-1.9300751071704003
7493,2015,11,9,5,4179,-1.6836062863405086
7494,2015,11,9,6,10705,-0.8046688411296491
7495,2015,11,9,7,17798,0.15063353381375066
7496,2015,11,9,8,19857,0.42794462785131726
7497,2015,11,9,9,18581,0.25608986534916334
7498,2015,11,9,10,16916,0.03184364311868813
7499,2015,11,9,11,16366,-0.04223168554603341
7500,2015,11,9,12,17145,0.0626859163263631
7501,2015,11,9,13,16989,0.04167545946873299
7502,2015,11,9,14,18803,0.28598936164656
7503,2015,11,9,15,18595,0.2579754191697199
7504,2015,11,9,16,16840,0.02160777952138115
7505,2015,11,9,17,20506,0.5153535156756887
7506,2015,11,9,18,24109,1.0006142596374918
7507,2015,11,9,19,22741,0.8163687148859662
7508,2015,11,9,20,21844,0.6955585879545931
7509,2015,11,9,21,21630,0.6667365509832287
7510,2015,11,9,22,18118,0.19373190685504318
7511,2015,11,9,23,13025,-0.4922056365802782
7512,2015,11,10,0,7944,-1.1765269910265512
7513,2015,11,10,1,4710,-1.6120899235751138
7514,2015,11,10,2,3054,-1.8351240040638026
7515,2015,11,10,3,1984,-1.9792341889206246
7516,2015,11,10,4,2037,-1.9720960208856604
7517,2015,11,10,5,3921,-1.7183543496050506
7518,2015,11,10,6,10721,-0.8025139224775845
7519,2015,11,10,7,19464,0.3750144384599799
7520,2015,11,10,8,22109,0.7312494281294135
7521,2015,11,10,9,20130,0.46471292735216996
7522,2015,11,10,10,19041,0.31804377659602134
7523,2015,11,10,11,18649,0.26524826962043796
7524,2015,11,10,12,18287,0.2164932351174758
7525,2015,11,10,13,18150,0.19804174415917244
7526,2015,11,10,14,18700,0.27211707282389397
7527,2015,11,10,15,17373,0.09339350711828402
7528,2015,11,10,16,14020,-0.35819663290500925
7529,2015,11,10,17,18156,0.19884983865369668
7530,2015,11,10,18,23253,0.8853261117520342
7531,2015,11,10,19,24679,1.0773832366172942
7532,2015,11,10,20,24598,1.0664739609412168
7533,2015,11,10,21,25765,1.2236483401261806
7534,2015,11,10,22,22986,0.8493659067457058
7535,2015,11,10,23,18320,0.2209377548373591
7536,2015,11,11,0,11724,-0.6674274594762831
7537,2015,11,11,1,6848,-1.3241389186929782
7538,2015,11,11,2,4027,-1.7040780135351226
7539,2015,11,11,3,2718,-1.8803772957571598
7540,2015,11,11,4,2547,-1.9034079888511004
7541,2015,11,11,5,3919,-1.7186237144365588
7542,2015,11,11,6,9505,-0.966287740034496
7543,2015,11,11,7,17557,0.11817507161702723
7544,2015,11,11,8,19823,0.42336542571568
7545,2015,11,11,9,18841,0.2911072934452135
7546,2015,11,11,10,17427,0.10066635756900214
7547,2015,11,11,11,17071,0.0527194175605642
7548,2015,11,11,12,17641,0.1294883945403665
7549,2015,11,11,13,16978,0.040193952895438555
7550,2015,11,11,14,17527,0.11413459914440605
7551,2015,11,11,15,16706,0.0035603358103399054
7552,2015,11,11,16,14236,-0.3291052311021368
7553,2015,11,11,17,18462,0.24006265787443265
7554,2015,11,11,18,24060,0.9940148212655439
7555,2015,11,11,19,25003,1.1210203393216027
7556,2015,11,11,20,24524,1.056507462175418
7557,2015,11,11,21,24067,0.9949575981758221
7558,2015,11,11,22,22701,0.8109814182558046
7559,2015,11,11,23,18090,0.1899607992139301
7560,2015,11,12,0,12031,-0.6260799578397932
7561,2015,11,12,1,6966,-1.3082463936340014
7562,2015,11,12,2,4409,-1.6526293307170796
