,Year,Month,Day,Hour,temp,humidity,wind_speed,clouds_all,Morning,Afternoon,Evening,Night,Spring,Summer,Fall,Winter,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,Number of rides,normlzed
6628,2015,10,4,5,12.33,74,12.4,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3760,-1.740038218541451
6629,2015,10,4,6,12.31,63,6.2,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3962,-1.712832370559135
6630,2015,10,4,7,12.05,63,4.6,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5447,-1.5128289831643869
6631,2015,10,4,8,11.93,68,6.7,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7850,-1.1891871381074308
6632,2015,10,4,9,11.8,60,3.6,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11989,-0.6317366193014627
6633,2015,10,4,10,12.05,61,5.7,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16159,-0.07011094560711953
6634,2015,10,4,11,13.19,63,9.8,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19027,0.3161582227754648
6635,2015,10,4,12,13.68,57,6.2,90,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20999,0.58175194664243
6636,2015,10,4,13,14.98,51,4.6,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19777,0.41717003459099417
6637,2015,10,4,14,16.18,51,7.2,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19117,0.32827964019332834
6638,2015,10,4,15,16.97,43,7.2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18318,0.22066839000585106
6639,2015,10,4,16,17.23,43,5.7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18300,0.21824410652227832
6640,2015,10,4,17,17.45,47,6.2,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19368,0.3620849265475921
6641,2015,10,4,18,16.97,49,5.7,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20284,0.485454019378292
6642,2015,10,4,19,16.28,49,3.6,75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19632,0.3976410843066585
6643,2015,10,4,20,15.41,57,3.1,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16818,0.01864476637479229
6644,2015,10,4,21,14.76,53,4.1,90,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15725,-0.1285631140443725
6645,2015,10,4,22,14.16,54,5.1,90,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13409,-0.4404875889307272
6646,2015,10,4,23,13.08,63,5.7,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10556,-0.8247365210770009
6647,2015,10,5,0,12.23,58,4.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6814,-1.3287181208286154
6648,2015,10,5,1,11.69,60,3.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3883,-1.7234722814037042
6649,2015,10,5,2,11.48,71,5.7,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2616,-1.894114902164072
6650,2015,10,5,3,11.14,63,5.1,90,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1757,-2.0098070972967914
6651,2015,10,5,4,10.94,66,3.6,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1980,-1.9797729185836408
6652,2015,10,5,5,11.18,71,7.7,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3941,-1.7156607012899698
6653,2015,10,5,6,11.12,66,3.1,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10533,-0.8278342166393438
6654,2015,10,5,7,11.11,66,3.6,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17300,0.08356169076823916
6655,2015,10,5,8,11.45,76,5.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20011,0.4486857198774393
6656,2015,10,5,9,12.23,71,4.1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18111,0.1927891299447649
6657,2015,10,5,10,13.43,63,2.6,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16291,-0.05233286672758634
6658,2015,10,5,11,14.76,64,5.7,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15897,-0.10539773853467777
6659,2015,10,5,12,16.43,57,4.1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16553,-0.017046073800028084
6660,2015,10,5,13,17.02,57,4.1,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16151,-0.07118840493315183
6661,2015,10,5,14,17.89,55,4.1,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17485,0.1084779376827364
6662,2015,10,5,15,17.92,52,2.1,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18379,0.2288840173668474
6663,2015,10,5,16,18.29,55,1.5,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16449,-0.031053045038448163
6664,2015,10,5,17,18.36,55,4.1,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19725,0.4101665489717841
6665,2015,10,5,18,18.15,49,2.6,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23858,0.966808973283228
6666,2015,10,5,19,16.94,53,2.6,75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23717,0.9478187526619084
6667,2015,10,5,20,15.99,64,2.6,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21910,0.7044476273943596
6668,2015,10,5,21,15.21,59,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20781,0.5523911800080494
6669,2015,10,5,22,14.52,62,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17667,0.13299013734997153
6670,2015,10,5,23,13.99,64,2.6,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,13001,-0.4954380145583752
6671,2015,10,6,0,12.79,63,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7983,-1.1712743768121436
6672,2015,10,6,1,12.11,68,2.16,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4659,-1.6189587267785701
6673,2015,10,6,2,11.62,76,2.6,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2958,-1.8480535159761904
6674,2015,10,6,3,11.12,71,2.32,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1989,-1.9785607768418545
6675,2015,10,6,4,11.31,77,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2063,-1.9685942780760557
6676,2015,10,6,5,11.0,69,2.6,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3877,-1.7242803758982284
6677,2015,10,6,6,10.98,80,1.33,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10522,-0.8293157232126382
6678,2015,10,6,7,10.92,80,1.08,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19553,0.3870011734620894
6679,2015,10,6,8,11.66,74,1.53,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20756,0.5490241196141985
6680,2015,10,6,9,13.95,64,1.09,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18977,0.3094241019877628
6681,2015,10,6,10,16.04,59,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17016,0.04531188469409205
6682,2015,10,6,11,18.03,49,3.6,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17135,0.0613390921688227
6683,2015,10,6,12,19.77,43,2.1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17349,0.09016112914018708
6684,2015,10,6,13,20.89,34,2.6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17392,0.09595247301761076
6685,2015,10,6,14,21.82,36,2.1,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19070,0.3219495666528885
6686,2015,10,6,15,22.42,35,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18918,0.3014778394582745
6687,2015,10,6,16,23.12,36,1.47,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16358,-0.04330914487206572
6688,2015,10,6,17,22.88,39,3.1,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20424,0.5043095575838575
6689,2015,10,6,18,22.2,47,1.32,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24766,1.0891006067878954
6690,2015,10,6,19,21.03,50,1.53,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25796,1.227823495014556
6691,2015,10,6,20,19.85,58,1.5,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24278,1.0233755878999244
6692,2015,10,6,21,18.88,52,2.33,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23744,0.9514551778872676
6693,2015,10,6,22,18.36,54,2.52,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21920,0.7057944515519
6694,2015,10,6,23,17.78,62,3.1,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16775,0.012853422497368608
6695,2015,10,7,0,16.89,60,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10430,-0.8417065054620099
6696,2015,10,7,1,16.28,62,2.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5899,-1.4519525312435613
6697,2015,10,7,2,15.65,72,4.1,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3599,-1.7617220874778514
6698,2015,10,7,3,14.81,66,2.64,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2458,-1.9153947238532099
6699,2015,10,7,4,14.96,66,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2385,-1.925226540203255
6700,2015,10,7,5,14.55,72,2.6,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3852,-1.7276474362920795
6701,2015,10,7,6,14.29,72,1.5,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10794,-0.7926821061275395
6702,2015,10,7,7,14.02,72,1.67,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19155,0.3333975719919818
6703,2015,10,7,8,14.65,80,2.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21506,0.6500359314297278
6704,2015,10,7,9,15.72,67,1.5,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20249,0.4807401348269006
6705,2015,10,7,10,16.49,65,2.03,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18181,0.20221689904754767
6706,2015,10,7,11,17.54,62,2.6,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18185,0.20275562871056385
6707,2015,10,7,12,18.69,56,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18520,0.2478742379881669
6708,2015,10,7,13,20.52,50,1.5,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18641,0.26417081029440564
6709,2015,10,7,14,21.79,46,3.6,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19529,0.3837687954839925
6710,2015,10,7,15,22.42,44,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18487,0.24342971826828366
6711,2015,10,7,16,23.18,44,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15920,-0.10230004297233487
6712,2015,10,7,17,22.36,49,4.1,20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19933,0.43818049144862425
6713,2015,10,7,18,21.45,47,3.1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24612,1.0683595147617737
6714,2015,10,7,19,20.28,46,2.1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26062,1.2636490176051305
6715,2015,10,7,20,19.53,54,2.6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25231,1.1517279301135237
6716,2015,10,7,21,18.74,56,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25191,1.146340633483362
6717,2015,10,7,22,18.04,56,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23146,0.8709150932663521
6718,2015,10,7,23,17.0,60,2.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,18994,0.3117137030555815
6719,2015,10,8,0,16.49,60,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11894,-0.6445314487980965
6720,2015,10,8,1,15.66,62,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7073,-1.2938353751483194
6721,2015,10,8,2,14.9,74,1.76,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4439,-1.6485888582444583
6722,2015,10,8,3,14.73,64,1.86,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2870,-1.8599055685625456
6723,2015,10,8,4,14.1,72,1.98,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2662,-1.887919511039386
6724,2015,10,8,5,14.66,80,2.1,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4236,-1.6759293886425284
6725,2015,10,8,6,14.82,67,1.5,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10854,-0.7846011611822973
6726,2015,10,8,7,14.71,64,2.1,75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19473,0.3762265802017663
6727,2015,10,8,8,14.98,80,2.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21916,0.7052557218888839
6728,2015,10,8,9,16.94,62,1.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20789,0.5534686393340817
6729,2015,10,8,10,18.42,55,2.6,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18988,0.3109056085610573
6730,2015,10,8,11,19.0,58,3.6,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18656,0.26619104653071624
6731,2015,10,8,12,19.85,52,1.5,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19124,0.32922241710360656
6732,2015,10,8,13,20.87,42,1.5,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19281,0.35036755637699074
6733,2015,10,8,14,20.07,52,4.1,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20552,0.5215489068003745
6734,2015,10,8,15,20.23,50,2.6,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19121,0.3288183698563445
6735,2015,10,8,16,19.95,50,2.6,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15754,-0.12465732398750536
6736,2015,10,8,17,19.29,56,4.1,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20181,0.471581730555626
6737,2015,10,8,18,18.36,60,3.6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24757,1.0878884650461091
6738,2015,10,8,19,17.51,65,2.1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26626,1.3396099000904085
6739,2015,10,8,20,17.05,77,2.1,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,26171,1.2783294009223205
6740,2015,10,8,21,16.73,77,2.19,40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25406,1.1752973528704806
6741,2015,10,8,22,16.46,74,2.02,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24595,1.0660699136939549
6742,2015,10,8,23,16.39,77,2.1,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,22160,0.7381182313328695
6743,2015,10,9,0,16.13,77,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16183,-0.06687856762902257
6744,2015,10,9,1,15.52,83,2.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10459,-0.8378007154051427
6745,2015,10,9,2,16.05,89,1.5,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6971,-1.3075729815552313
6746,2015,10,9,3,16.05,93,2.1,90,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4634,-1.6223257871724208
6747,2015,10,9,4,16.39,80,1.5,75,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3957,-1.7135057826379052
6748,2015,10,9,5,16.33,86,5.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4426,-1.650339729649261
6749,2015,10,9,6,16.39,80,2.23,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10553,-0.825140568324263
6750,2015,10,9,7,16.48,93,2.1,75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18345,0.22430481523121007
6751,2015,10,9,8,17.18,89,2.6,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21121,0.5981832013644228
6752,2015,10,9,9,18.25,72,3.08,90,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20593,0.5270708858462901
6753,2015,10,9,10,19.05,78,2.6,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18711,0.2735985793971884
6754,2015,10,9,11,21.07,65,6.2,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18612,0.26026502023753856
6755,2015,10,9,12,23.06,66,2.1,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19852,0.4272712157725471
6756,2015,10,9,13,22.88,66,4.42,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18759,0.2800633353533823
6757,2015,10,9,14,24.36,57,5.7,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20241,0.4796626755008683
6758,2015,10,9,15,26.05,57,2.1,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18696,0.2715783431608778
6759,2015,10,9,16,25.9,60,2.6,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15862,-0.11011162308606914
6760,2015,10,9,17,23.84,62,5.1,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19098,0.3257206742940016
6761,2015,10,9,18,19.44,87,2.6,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21941,0.7086227822827349
6762,2015,10,9,19,18.99,90,2.1,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22229,0.7474113180198981
6763,2015,10,9,20,18.78,89,4.6,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21813,0.6913834330662179
6764,2015,10,9,21,18.55,90,2.6,75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23067,0.8602751824217829
6765,2015,10,9,22,18.71,83,3.1,20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23206,0.8789960382115944
6766,2015,10,9,23,18.45,75,7.7,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,23319,0.8942151511918008
6767,2015,10,10,0,17.44,67,5.28,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,22197,0.7431014807157689
6768,2015,10,10,1,16.34,64,3.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,20417,0.5033667806735792
6769,2015,10,10,2,15.56,64,6.2,40,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15959,-0.09704742875792736
6770,2015,10,10,3,14.26,61,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11926,-0.6402216114939673
6771,2015,10,10,4,13.14,61,2.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7619,-1.220298776146614
6772,2015,10,10,5,12.41,59,5.7,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4182,-1.6832022390932464
6773,2015,10,10,6,11.34,58,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5532,-1.5013809778252936
6774,2015,10,10,7,10.62,58,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7886,-1.1843385711402854
6775,2015,10,10,8,10.6,60,4.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12150,-0.6100527503650625
6776,2015,10,10,9,11.85,58,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16508,-0.02310678250895985
6777,2015,10,10,10,13.62,50,3.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18833,0.2900298341191812
6778,2015,10,10,11,14.32,48,3.6,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20612,0.5296298517456168
6779,2015,10,10,12,15.44,43,2.29,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21404,0.6362983250228159
6780,2015,10,10,13,16.75,39,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21323,0.6253890493467387
6781,2015,10,10,14,17.16,35,1.5,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20757,0.5491588020299525
6782,2015,10,10,15,17.95,38,1.1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20921,0.571246718213615
6783,2015,10,10,16,18.28,34,1.5,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18352,0.22524759214148835
6784,2015,10,10,17,17.81,35,1.5,20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20292,0.4865314787043243
6785,2015,10,10,18,16.78,40,0.85,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24775,1.090312748529682
6786,2015,10,10,19,15.39,52,2.1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25644,1.2073517678199421
6787,2015,10,10,20,14.5,49,2.1,20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23318,0.8940804687760469
6788,2015,10,10,21,13.5,48,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22459,0.7783882736433272
6789,2015,10,10,22,13.21,52,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24398,1.0395374777904092
6790,2015,10,10,23,12.55,57,2.6,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,25208,1.1486302345511807
6791,2015,10,11,0,12.13,61,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,25017,1.1229058931421594
6792,2015,10,11,1,11.28,59,2.66,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,22241,0.7490275070089466
6793,2015,10,11,2,11.03,76,1.5,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18660,0.2667297761937324
6794,2015,10,11,3,10.55,63,2.13,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,14262,-0.3256034882925318
6795,2015,10,11,4,10.06,68,2.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,9092,-1.0219115777409142
6796,2015,10,11,5,9.83,68,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4225,-1.6774108952158229
6797,2015,10,11,6,9.29,66,2.6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4498,-1.6406425957149702
6798,2015,10,11,7,9.32,61,1.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5832,-1.4609762530990817
6799,2015,10,11,8,10.27,86,2.1,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8656,-1.0806331110096754
6800,2015,10,11,9,11.86,63,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12561,-0.5546982774901524
6801,2015,10,11,10,13.91,59,1.95,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17080,0.05393155930235055
6802,2015,10,11,11,16.08,47,3.1,40,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19006,0.31332989204463
6803,2015,10,11,12,17.78,46,2.8,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19734,0.4113786907135705
6804,2015,10,11,13,19.15,38,2.6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19324,0.35615890025441443
6805,2015,10,11,14,19.79,41,4.6,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18933,0.3034980756945851
6806,2015,10,11,15,20.61,43,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18577,0.2555511356861472
6807,2015,10,11,16,20.85,43,2.83,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16926,0.03319046727622852
6808,2015,10,11,17,20.63,37,3.1,20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18008,0.17891684112209888
6809,2015,10,11,18,19.35,44,2.22,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20153,0.4678106229145129
6810,2015,10,11,19,17.59,53,1.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19961,0.44195159908973736
6811,2015,10,11,20,17.02,57,2.6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17846,0.15709828976994455
6812,2015,10,11,21,16.45,49,2.1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17650,0.13070053628215286
6813,2015,10,11,22,15.78,51,2.1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16033,-0.08708092999212845
6814,2015,10,11,23,15.35,53,3.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,13987,-0.36264115262489255
6815,2015,10,12,0,14.58,51,2.7,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10060,-0.8915389992910043
6816,2015,10,12,1,14.15,53,2.6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6629,-1.3536343677431126
6817,2015,10,12,2,13.13,79,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4248,-1.6743131996534801
6818,2015,10,12,3,12.79,59,1.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3055,-1.8349893216480488
6819,2015,10,12,4,12.16,64,2.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3036,-1.8375482875473756
6820,2015,10,12,5,11.77,71,3.6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3936,-1.7163341133687402
6821,2015,10,12,6,11.33,66,1.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7609,-1.2216456003041545
6822,2015,10,12,7,11.68,66,2.1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11956,-0.6361811390213461
6823,2015,10,12,8,12.4,86,1.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15037,-0.22122461608315144
6824,2015,10,12,9,14.89,59,1.84,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16072,-0.08182831577772091
